date,state,district,age_0_5,age_5_17,age_18_greater
12-09-2025,West Bengal,Dakshin Dinajpur,146,37,5
12-09-2025,West Bengal,Darjeeling,45,16,1
12-09-2025,West Bengal,Darjiling,13,3,0
12-09-2025,West Bengal,East Midnapore,25,8,0
12-09-2025,West Bengal,Haora,28,22,0
12-09-2025,West Bengal,Hooghly,174,85,3
12-09-2025,West Bengal,Howrah,154,94,2
12-09-2025,West Bengal,Hugli,2,0,0
12-09-2025,West Bengal,Jalpaiguri,109,72,2
12-09-2025,West Bengal,Jhargram,12,3,3
12-09-2025,West Bengal,Kalimpong,2,2,1
12-09-2025,West Bengal,Koch Bihar,35,31,0
12-09-2025,West Bengal,Kolkata,98,71,3
12-09-2025,West Bengal,Malda,191,73,2
12-09-2025,West Bengal,Maldah,22,18,0
12-09-2025,West Bengal,Murshidabad,569,48,0
12-09-2025,West Bengal,Nadia,201,51,0
12-09-2025,West Bengal,North 24 Parganas,380,108,10
12-09-2025,West Bengal,North Dinajpur,3,0,0
12-09-2025,West Bengal,North Twenty Four Parganas,28,6,0
12-09-2025,West Bengal,Paschim Bardhaman,22,5,0
12-09-2025,West Bengal,Paschim Medinipur,246,59,1
12-09-2025,West Bengal,Purba Bardhaman,39,8,1
12-09-2025,West Bengal,Purba Medinipur,259,27,1
12-09-2025,West Bengal,Purulia,14,7,0
12-09-2025,West Bengal,Puruliya,212,60,4
12-09-2025,West Bengal,South 24 Parganas,322,132,4
12-09-2025,West Bengal,South Dinajpur,10,1,0
12-09-2025,West Bengal,South Twenty Four Parganas,49,21,0
12-09-2025,West Bengal,Uttar Dinajpur,276,121,2
12-09-2025,West Bengal,West Midnapore,37,8,0
12-09-2025,West Bengal,hooghly,0,1,0
12-09-2025,Westbengal,Hooghly,0,1,0
12-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,3,0,0
12-11-2025,Andaman and Nicobar Islands,South Andaman,2,0,0
12-11-2025,Andhra Pradesh,Adilabad,5,3,0
12-11-2025,Andhra Pradesh,Alluri Sitharama Raju,3,2,1
12-11-2025,Andhra Pradesh,Anakapalli,3,0,0
12-11-2025,Andhra Pradesh,Anantapur,33,3,0
12-11-2025,Andhra Pradesh,Ananthapur,21,1,0
12-11-2025,Andhra Pradesh,Ananthapuramu,19,0,0
12-11-2025,Andhra Pradesh,Annamayya,7,0,0
12-11-2025,Andhra Pradesh,Bapatla,2,0,0
12-11-2025,Andhra Pradesh,Chittoor,63,5,0
12-11-2025,Andhra Pradesh,Cuddapah,48,1,0
12-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,9,0,0
12-11-2025,Andhra Pradesh,East Godavari,58,3,0
12-11-2025,Andhra Pradesh,Eluru,5,0,0
12-11-2025,Andhra Pradesh,Guntur,94,9,0
12-11-2025,Andhra Pradesh,Hyderabad,39,9,0
12-11-2025,Andhra Pradesh,Kakinada,9,0,0
12-11-2025,Andhra Pradesh,Karim Nagar,1,0,0
12-11-2025,Andhra Pradesh,Karimnagar,4,1,0
12-11-2025,Andhra Pradesh,Khammam,12,3,0
12-11-2025,Andhra Pradesh,Krishna,46,7,0
12-11-2025,Andhra Pradesh,Kurnool,96,7,0
12-11-2025,Andhra Pradesh,Mahabub Nagar,6,5,0
12-11-2025,Andhra Pradesh,Mahbubnagar,4,0,0
12-11-2025,Andhra Pradesh,Medak,10,4,0
12-11-2025,Andhra Pradesh,N. T. R,7,3,0
12-11-2025,Andhra Pradesh,Nalgonda,12,4,0
12-11-2025,Andhra Pradesh,Nandyal,2,2,0
12-11-2025,Andhra Pradesh,Nellore,36,6,0
12-11-2025,Andhra Pradesh,Nizamabad,3,4,0
12-11-2025,Andhra Pradesh,Palnadu,2,0,0
12-11-2025,Andhra Pradesh,Parvathipuram Manyam,3,0,0
12-11-2025,Andhra Pradesh,Prakasam,48,12,0
12-11-2025,Andhra Pradesh,Rangareddi,19,7,0
12-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,11,3,1
12-11-2025,Andhra Pradesh,Sri Sathya Sai,3,0,0
12-11-2025,Andhra Pradesh,Srikakulam,36,2,0
12-11-2025,Andhra Pradesh,Tirupati,5,2,0
12-11-2025,Andhra Pradesh,Visakhapatnam,66,9,1
12-11-2025,Andhra Pradesh,Vizianagaram,34,1,0
12-11-2025,Andhra Pradesh,Warangal,7,3,0
12-11-2025,Andhra Pradesh,West Godavari,56,2,0
12-11-2025,Andhra Pradesh,Y. S. R,9,1,0
12-11-2025,Arunachal Pradesh,Anjaw,0,1,0
12-11-2025,Arunachal Pradesh,Changlang,1,3,1
12-11-2025,Arunachal Pradesh,East Kameng,1,1,0
12-11-2025,Arunachal Pradesh,East Siang,0,2,0
12-11-2025,Arunachal Pradesh,Kurung Kumey,0,2,0
12-11-2025,Arunachal Pradesh,Lohit,1,0,0
12-11-2025,Arunachal Pradesh,Longding,0,10,2
12-11-2025,Arunachal Pradesh,Lower Dibang Valley,0,1,0
12-11-2025,Arunachal Pradesh,Lower Subansiri,1,0,0
12-11-2025,Arunachal Pradesh,Namsai,1,0,0
12-11-2025,Arunachal Pradesh,Papum Pare,2,3,0
12-11-2025,Arunachal Pradesh,Tawang,0,1,0
12-11-2025,Arunachal Pradesh,Tirap,0,2,0
12-11-2025,Arunachal Pradesh,Upper Subansiri,0,3,0
12-11-2025,Arunachal Pradesh,West Kameng,0,3,0
12-11-2025,Arunachal Pradesh,West Siang,3,2,0
12-11-2025,Assam,Baksa,7,11,0
12-11-2025,Assam,Barpeta,44,28,3
12-11-2025,Assam,Biswanath,13,13,0
12-11-2025,Assam,Bongaigaon,9,6,1
12-11-2025,Assam,Cachar,44,28,4
12-11-2025,Assam,Charaideo,1,0,0
12-11-2025,Assam,Chirang,6,4,0
12-11-2025,Assam,Darrang,23,15,216
12-11-2025,Assam,Dhemaji,29,11,58
12-11-2025,Assam,Dhubri,35,46,0
12-11-2025,Assam,Dibrugarh,23,3,18
12-11-2025,Assam,Dima Hasao,0,1,0
12-11-2025,Assam,Goalpara,15,11,1
12-11-2025,Assam,Golaghat,20,19,28
12-11-2025,Assam,Hailakandi,19,9,0
12-11-2025,Assam,Hojai,19,11,0
12-11-2025,Assam,Jorhat,14,7,21
12-11-2025,Assam,Kamrup,60,25,0
12-11-2025,Assam,Kamrup Metro,11,10,59
12-11-2025,Assam,Karbi Anglong,21,30,4
12-11-2025,Assam,Karimganj,78,33,3
12-11-2025,Assam,Kokrajhar,16,6,60
12-11-2025,Assam,Lakhimpur,15,14,0
12-11-2025,Assam,Majuli,0,2,0
12-11-2025,Assam,Marigaon,19,16,3
12-11-2025,Assam,Nagaon,50,19,0
12-11-2025,Assam,Nalbari,14,5,0
12-11-2025,Assam,North Cachar Hills,2,0,0
12-11-2025,Assam,Sibsagar,11,4,0
12-11-2025,Assam,Sonitpur,63,24,1
12-11-2025,Assam,South Salmara Mankachar,17,5,0
12-11-2025,Assam,Sribhumi,2,0,0
12-11-2025,Assam,Tamulpur District,0,2,0
12-11-2025,Assam,Tinsukia,21,16,0
12-11-2025,Assam,Udalguri,18,17,0
12-11-2025,Assam,West Karbi Anglong,1,1,0
12-11-2025,Bihar,Araria,44,39,1
12-11-2025,Bihar,Arwal,3,15,0
12-11-2025,Bihar,Aurangabad,20,62,0
12-11-2025,Bihar,Banka,14,29,0
12-11-2025,Bihar,Begusarai,78,50,2
12-11-2025,Bihar,Bhagalpur,46,63,0
12-11-2025,Bihar,Bhojpur,32,162,3
12-11-2025,Bihar,Buxar,44,76,2
12-11-2025,Bihar,Darbhanga,109,95,3
12-11-2025,Bihar,East Champaran,53,142,9
12-11-2025,Bihar,Gaya,15,111,1
12-11-2025,Bihar,Gopalganj,47,111,1
12-11-2025,Bihar,Jamui,19,32,2
12-11-2025,Bihar,Jehanabad,0,20,1
12-11-2025,Bihar,Kaimur (Bhabua),5,6,0
12-11-2025,Bihar,Katihar,57,18,3
12-11-2025,Bihar,Khagaria,46,55,2
12-11-2025,Bihar,Kishanganj,12,11,0
12-11-2025,Bihar,Lakhisarai,23,36,0
12-11-2025,Bihar,Madhepura,69,71,0
12-11-2025,Bihar,Madhubani,46,111,6
12-11-2025,Bihar,Munger,11,28,10
12-11-2025,Bihar,Muzaffarpur,88,148,1
12-11-2025,Bihar,Nalanda,23,127,1
12-11-2025,Bihar,Nawada,5,59,0
12-11-2025,Bihar,Patna,67,122,4
12-11-2025,Bihar,Purba Champaran,1,1,0
12-11-2025,Bihar,Purnia,33,23,0
12-11-2025,Bihar,Rohtas,20,32,0
12-11-2025,Bihar,Saharsa,79,86,1
12-11-2025,Bihar,Samastipur,136,120,1
12-11-2025,Bihar,Saran,66,235,6
12-11-2025,Bihar,Sheikhpura,3,9,0
12-11-2025,Bihar,Sheohar,3,10,0
12-11-2025,Bihar,Sitamarhi,25,60,4
12-11-2025,Bihar,Siwan,65,128,9
12-11-2025,Bihar,Supaul,43,51,1
12-11-2025,Bihar,Vaishali,59,155,0
12-11-2025,Bihar,West Champaran,20,101,6
12-11-2025,Chandigarh,Chandigarh,13,2,1
12-11-2025,Chhattisgarh,Balod,11,1,0
12-11-2025,Chhattisgarh,Baloda Bazar,39,9,0
12-11-2025,Chhattisgarh,Balrampur,26,8,0
12-11-2025,Chhattisgarh,Bastar,26,35,0
12-11-2025,Chhattisgarh,Bemetara,20,4,0
12-11-2025,Chhattisgarh,Bijapur,6,9,0
12-11-2025,Chhattisgarh,Bilaspur,64,13,0
12-11-2025,Chhattisgarh,Dakshin Bastar Dantewada,2,6,0
12-11-2025,Chhattisgarh,Dantewada,2,2,0
12-11-2025,Chhattisgarh,Dhamtari,16,1,0
12-11-2025,Chhattisgarh,Durg,17,1,0
12-11-2025,Chhattisgarh,Gariyaband,14,4,0
12-11-2025,Chhattisgarh,Gaurela-pendra-marwahi,1,0,0
12-11-2025,Chhattisgarh,Janjgir-champa,34,8,0
12-11-2025,Chhattisgarh,Jashpur,15,22,0
12-11-2025,Chhattisgarh,Kabeerdham,8,2,0
12-11-2025,Chhattisgarh,Kanker,11,0,0
12-11-2025,Chhattisgarh,Kawardha,12,5,0
12-11-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,2,0,0
12-11-2025,Chhattisgarh,Kondagaon,10,7,0
12-11-2025,Chhattisgarh,Korba,11,1,0
12-11-2025,Chhattisgarh,Koriya,14,11,1
12-11-2025,Chhattisgarh,Mahasamund,16,5,0
12-11-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2,1,0
12-11-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1,1,0
12-11-2025,Chhattisgarh,Mungeli,19,3,0
12-11-2025,Chhattisgarh,Narayanpur,2,1,0
12-11-2025,Chhattisgarh,Raigarh,27,2,0
12-11-2025,Chhattisgarh,Raipur,54,15,0
12-11-2025,Chhattisgarh,Rajnandgaon,35,3,0
12-11-2025,Chhattisgarh,Sakti,2,0,0
12-11-2025,Chhattisgarh,Sarangarh-Bilaigarh,2,0,0
12-11-2025,Chhattisgarh,Sukma,4,4,0
12-11-2025,Chhattisgarh,Surajpur,23,11,1
12-11-2025,Chhattisgarh,Surguja,24,10,0
12-11-2025,Chhattisgarh,Uttar Bastar Kanker,4,1,0
12-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,11,0,1
12-11-2025,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,0,0
12-11-2025,Daman and Diu,Diu,2,0,0
12-11-2025,Delhi,Central Delhi,15,4,1
12-11-2025,Delhi,East Delhi,47,8,1
12-11-2025,Delhi,New Delhi,2,0,0
12-11-2025,Delhi,North Delhi,34,7,1
12-11-2025,Delhi,North East,12,5,0
12-11-2025,Delhi,North East Delhi,52,14,0
12-11-2025,Delhi,North West Delhi,102,19,6
12-11-2025,Delhi,Shahdara,4,3,0
12-11-2025,Delhi,South Delhi,84,20,0
12-11-2025,Delhi,South East Delhi,1,0,0
12-11-2025,Delhi,South West Delhi,46,21,5
12-11-2025,Delhi,West Delhi,70,17,2
12-11-2025,Goa,North Goa,17,0,0
12-11-2025,Goa,South Goa,11,1,0
12-11-2025,Gujarat,Ahmadabad,10,5,0
12-11-2025,Gujarat,Ahmedabad,174,87,8
12-11-2025,Gujarat,Amreli,41,6,4
12-11-2025,Gujarat,Anand,61,1,0
12-11-2025,Gujarat,Arvalli,19,1,0
12-11-2025,Gujarat,Banaskantha,96,43,5
12-11-2025,Gujarat,Bharuch,52,6,1
12-11-2025,Gujarat,Bhavnagar,129,16,16
12-11-2025,Gujarat,Botad,23,2,1
12-11-2025,Gujarat,Chhotaudepur,16,3,35
12-11-2025,Gujarat,Dahod,70,48,6
12-11-2025,Gujarat,Devbhumi Dwarka,17,3,0
12-11-2025,Gujarat,Dohad,24,8,0
12-11-2025,Gujarat,Gandhinagar,44,8,1
12-11-2025,Gujarat,Gir Somnath,41,9,0
12-11-2025,Gujarat,Jamnagar,48,6,0
12-11-2025,Gujarat,Junagadh,53,10,0
12-11-2025,Gujarat,Kachchh,65,10,0
12-11-2025,Gujarat,Kheda,81,5,1
12-11-2025,Gujarat,Mahesana,58,9,6
12-11-2025,Gujarat,Mahisagar,21,2,0
12-11-2025,Gujarat,Morbi,22,3,2
12-11-2025,Gujarat,Narmada,22,2,0
12-11-2025,Gujarat,Navsari,27,1,0
12-11-2025,Gujarat,Panch Mahals,3,0,0
12-11-2025,Gujarat,Panchmahals,61,8,1
12-11-2025,Gujarat,Patan,53,13,5
12-11-2025,Gujarat,Porbandar,15,5,0
12-11-2025,Gujarat,Rajkot,112,19,0
12-11-2025,Gujarat,Sabar Kantha,1,2,0
12-11-2025,Gujarat,Sabarkantha,39,7,0
12-11-2025,Gujarat,Surat,163,48,6
12-11-2025,Gujarat,Surendra Nagar,49,19,1
12-11-2025,Gujarat,Surendranagar,1,0,0
12-11-2025,Gujarat,Tapi,34,1,0
12-11-2025,Gujarat,The Dangs,7,3,0
12-11-2025,Gujarat,Vadodara,97,29,0
12-11-2025,Gujarat,Valsad,81,19,1
12-11-2025,Haryana,Ambala,32,1,0
12-11-2025,Haryana,Bhiwani,11,1,0
12-11-2025,Haryana,Charkhi Dadri,10,0,0
12-11-2025,Haryana,Faridabad,44,20,16
12-11-2025,Haryana,Fatehabad,30,3,0
12-11-2025,Haryana,Gurgaon,39,11,0
12-11-2025,Haryana,Hisar,31,1,1
12-11-2025,Haryana,Jhajjar,14,1,0
12-11-2025,Haryana,Jind,13,1,0
12-11-2025,Haryana,Kaithal,30,0,0
12-11-2025,Haryana,Karnal,24,2,0
12-11-2025,Haryana,Kurukshetra,13,0,0
12-11-2025,Haryana,Mahendragarh,21,1,0
12-11-2025,Haryana,Mewat,50,3,1
12-11-2025,Haryana,Palwal,34,4,0
12-11-2025,Haryana,Panchkula,9,2,0
12-11-2025,Haryana,Panipat,18,5,0
12-11-2025,Haryana,Rewari,18,1,0
12-11-2025,Haryana,Rohtak,20,3,0
12-11-2025,Haryana,Sirsa,14,3,0
12-11-2025,Haryana,Sonipat,48,7,0
12-11-2025,Haryana,Yamuna Nagar,23,0,5
12-11-2025,Himachal Pradesh,Bilaspur,6,0,0
12-11-2025,Himachal Pradesh,Chamba,16,0,0
12-11-2025,Himachal Pradesh,Hamirpur,16,0,0
12-11-2025,Himachal Pradesh,Kangra,23,0,0
12-11-2025,Himachal Pradesh,Kinnaur,1,0,0
12-11-2025,Himachal Pradesh,Kullu,13,4,2
12-11-2025,Himachal Pradesh,Mandi,14,0,1
12-11-2025,Himachal Pradesh,Shimla,15,0,0
12-11-2025,Himachal Pradesh,Sirmaur,12,0,0
12-11-2025,Himachal Pradesh,Solan,12,0,0
12-11-2025,Himachal Pradesh,Una,12,0,0
12-11-2025,Jammu & Kashmir,Baramula,1,1,0
12-11-2025,Jammu and Kashmir,Anantnag,19,3,0
12-11-2025,Jammu and Kashmir,Badgam,5,2,0
12-11-2025,Jammu and Kashmir,Bandipore,4,0,0
12-11-2025,Jammu and Kashmir,Baramula,36,2,0
12-11-2025,Jammu and Kashmir,Budgam,5,0,0
12-11-2025,Jammu and Kashmir,Doda,16,10,0
12-11-2025,Jammu and Kashmir,Ganderbal,10,0,0
12-11-2025,Jammu and Kashmir,Jammu,20,6,0
12-11-2025,Jammu and Kashmir,Kargil,1,1,0
12-11-2025,Jammu and Kashmir,Kathua,21,2,0
12-11-2025,Jammu and Kashmir,Kishtwar,3,1,0
12-11-2025,Jammu and Kashmir,Kulgam,6,0,0
12-11-2025,Jammu and Kashmir,Kupwara,20,5,0
12-11-2025,Jammu and Kashmir,Leh,2,0,0
12-11-2025,Jammu and Kashmir,Pulwama,4,1,0
12-11-2025,Jammu and Kashmir,Punch,14,7,2
12-11-2025,Jammu and Kashmir,Rajouri,10,1,0
12-11-2025,Jammu and Kashmir,Ramban,12,6,0
12-11-2025,Jammu and Kashmir,Reasi,7,4,0
12-11-2025,Jammu and Kashmir,Samba,1,0,0
12-11-2025,Jammu and Kashmir,Shupiyan,3,1,0
12-11-2025,Jammu and Kashmir,Srinagar,7,2,0
12-11-2025,Jammu and Kashmir,Udhampur,12,2,0
12-11-2025,Jharkhand,Bokaro,19,18,0
12-11-2025,Jharkhand,Chatra,23,19,0
12-11-2025,Jharkhand,Deoghar,45,48,1
12-11-2025,Jharkhand,Dhanbad,63,28,1
12-11-2025,Jharkhand,Dumka,29,37,1
12-11-2025,Jharkhand,East Singhbhum,25,9,0
12-11-2025,Jharkhand,Garhwa,39,21,0
12-11-2025,Jharkhand,Garhwa *,2,0,0
12-11-2025,Jharkhand,Giridih,75,63,0
12-11-2025,Jharkhand,Godda,26,22,0
12-11-2025,Jharkhand,Gumla,18,13,0
12-11-2025,Jharkhand,Hazaribag,9,5,0
12-11-2025,Jharkhand,Hazaribagh,25,18,0
12-11-2025,Jharkhand,Jamtara,20,16,0
12-11-2025,Jharkhand,Khunti,13,8,0
12-11-2025,Jharkhand,Kodarma,1,0,0
12-11-2025,Jharkhand,Koderma,17,11,0
12-11-2025,Jharkhand,Latehar,12,8,0
12-11-2025,Jharkhand,Lohardaga,2,0,0
12-11-2025,Jharkhand,Pakaur,2,0,0
12-11-2025,Jharkhand,Pakur,21,2,0
12-11-2025,Jharkhand,Palamau,3,0,0
12-11-2025,Jharkhand,Palamu,71,20,0
12-11-2025,Jharkhand,Pashchimi Singhbhum,4,3,0
12-11-2025,Jharkhand,Purbi Singhbhum,5,3,0
12-11-2025,Jharkhand,Ramgarh,15,12,0
12-11-2025,Jharkhand,Ranchi,105,33,0
12-11-2025,Jharkhand,Sahebganj,28,30,0
12-11-2025,Jharkhand,Sahibganj,0,1,0
12-11-2025,Jharkhand,Seraikela-Kharsawan,25,7,0
12-11-2025,Jharkhand,Seraikela-kharsawan,3,2,0
12-11-2025,Jharkhand,Simdega,8,4,0
12-11-2025,Jharkhand,West Singhbhum,28,26,0
12-11-2025,Karnataka,Bagalkot,29,3,2
12-11-2025,Karnataka,Bagalkot *,1,0,0
12-11-2025,Karnataka,Ballari,7,1,8
12-11-2025,Karnataka,Bangalore,54,11,0
12-11-2025,Karnataka,Bangalore Rural,13,3,4
12-11-2025,Karnataka,Belagavi,36,8,2
12-11-2025,Karnataka,Belgaum,28,9,0
12-11-2025,Karnataka,Bellary,11,8,0
12-11-2025,Karnataka,Bengaluru,70,86,74
12-11-2025,Karnataka,Bengaluru South,0,2,0
12-11-2025,Karnataka,Bidar,27,8,0
12-11-2025,Karnataka,Bijapur,13,4,1
12-11-2025,Karnataka,Chamrajanagar,9,2,0
12-11-2025,Karnataka,Chamrajnagar,1,0,0
12-11-2025,Karnataka,Chickmagalur,6,0,0
12-11-2025,Karnataka,Chikkaballapur,20,1,0
12-11-2025,Karnataka,Chikkamagaluru,6,0,0
12-11-2025,Karnataka,Chikmagalur,1,0,0
12-11-2025,Karnataka,Chitradurga,17,1,0
12-11-2025,Karnataka,Dakshina Kannada,30,10,4
12-11-2025,Karnataka,Davanagere,2,1,0
12-11-2025,Karnataka,Davangere,14,1,1
12-11-2025,Karnataka,Dharwad,26,6,0
12-11-2025,Karnataka,Gadag,24,4,0
12-11-2025,Karnataka,Gulbarga,26,4,0
12-11-2025,Karnataka,Hasan,4,0,0
12-11-2025,Karnataka,Hassan,13,2,0
12-11-2025,Karnataka,Haveri,16,5,0
12-11-2025,Karnataka,Kalaburagi,22,7,1
12-11-2025,Karnataka,Kodagu,7,1,0
12-11-2025,Karnataka,Kolar,22,1,0
12-11-2025,Karnataka,Koppal,21,7,0
12-11-2025,Karnataka,Mandya,25,1,0
12-11-2025,Karnataka,Mysore,22,2,0
12-11-2025,Karnataka,Mysuru,15,1,8
12-11-2025,Karnataka,Raichur,35,9,2
12-11-2025,Karnataka,Ramanagar,14,1,0
12-11-2025,Karnataka,Shimoga,8,2,0
12-11-2025,Karnataka,Shivamogga,13,0,0
12-11-2025,Karnataka,Tumakuru,15,1,2
12-11-2025,Karnataka,Tumkur,11,1,0
12-11-2025,Karnataka,Udupi,17,2,0
12-11-2025,Karnataka,Uttara Kannada,12,2,0
12-11-2025,Karnataka,Vijayanagara,5,3,0
12-11-2025,Karnataka,Vijayapura,17,2,0
12-11-2025,Karnataka,Yadgir,11,7,2
12-11-2025,Karnataka,yadgir,2,2,0
12-11-2025,Kerala,Alappuzha,24,6,0
12-11-2025,Kerala,Ernakulam,34,22,2
12-11-2025,Kerala,Idukki,11,1,0
12-11-2025,Kerala,Kannur,44,23,3
12-11-2025,Kerala,Kasaragod,18,10,0
12-11-2025,Kerala,Kasargod,1,0,0
12-11-2025,Kerala,Kollam,33,11,9
12-11-2025,Kerala,Kottayam,21,8,2
12-11-2025,Kerala,Kozhikode,54,20,0
12-11-2025,Kerala,Malappuram,97,44,4
12-11-2025,Kerala,Palakkad,45,19,1
12-11-2025,Kerala,Pathanamthitta,11,3,1
12-11-2025,Kerala,Thiruvananthapuram,32,8,1
12-11-2025,Kerala,Thrissur,45,12,7
12-11-2025,Kerala,Wayanad,17,1,0
12-11-2025,Ladakh,Kargil,2,0,0
12-11-2025,Madhya Pradesh,Agar Malwa,18,5,0
12-11-2025,Madhya Pradesh,Alirajpur,19,11,0
12-11-2025,Madhya Pradesh,Anuppur,20,1,1
12-11-2025,Madhya Pradesh,Ashok Nagar,14,5,2
12-11-2025,Madhya Pradesh,Balaghat,48,4,0
12-11-2025,Madhya Pradesh,Barwani,27,14,0
12-11-2025,Madhya Pradesh,Betul,34,7,6
12-11-2025,Madhya Pradesh,Bhind,25,6,17
12-11-2025,Madhya Pradesh,Bhopal,70,10,0
12-11-2025,Madhya Pradesh,Burhanpur,24,4,0
12-11-2025,Madhya Pradesh,Chhatarpur,56,28,1
12-11-2025,Madhya Pradesh,Chhindwara,48,2,0
12-11-2025,Madhya Pradesh,Damoh,35,6,0
12-11-2025,Madhya Pradesh,Datia,23,7,0
12-11-2025,Madhya Pradesh,Dewas,38,7,0
12-11-2025,Madhya Pradesh,Dhar,50,22,0
12-11-2025,Madhya Pradesh,Dindori,5,1,0
12-11-2025,Madhya Pradesh,East Nimar,17,7,0
12-11-2025,Madhya Pradesh,Guna,27,8,0
12-11-2025,Madhya Pradesh,Gwalior,46,18,128
12-11-2025,Madhya Pradesh,Harda,17,4,3
12-11-2025,Madhya Pradesh,Harda *,5,1,0
12-11-2025,Madhya Pradesh,Hoshangabad,16,2,0
12-11-2025,Madhya Pradesh,Indore,87,35,5
12-11-2025,Madhya Pradesh,Jabalpur,109,15,1
12-11-2025,Madhya Pradesh,Jhabua,27,21,0
12-11-2025,Madhya Pradesh,Katni,41,8,4
12-11-2025,Madhya Pradesh,Khandwa,23,3,2
12-11-2025,Madhya Pradesh,Khargone,42,18,1
12-11-2025,Madhya Pradesh,Maihar,1,0,2
12-11-2025,Madhya Pradesh,Mandla,37,4,0
12-11-2025,Madhya Pradesh,Mandsaur,74,5,0
12-11-2025,Madhya Pradesh,Mauganj,5,0,0
12-11-2025,Madhya Pradesh,Morena,73,36,11
12-11-2025,Madhya Pradesh,Narmadapuram,3,0,2
12-11-2025,Madhya Pradesh,Narsimhapur,5,2,0
12-11-2025,Madhya Pradesh,Narsinghpur,28,7,1
12-11-2025,Madhya Pradesh,Neemuch,44,4,0
12-11-2025,Madhya Pradesh,Pandhurna,1,0,0
12-11-2025,Madhya Pradesh,Panna,65,24,2
12-11-2025,Madhya Pradesh,Raisen,45,5,9
12-11-2025,Madhya Pradesh,Rajgarh,57,23,0
12-11-2025,Madhya Pradesh,Ratlam,79,14,0
12-11-2025,Madhya Pradesh,Rewa,60,15,0
12-11-2025,Madhya Pradesh,Sagar,115,16,0
12-11-2025,Madhya Pradesh,Satna,73,11,5
12-11-2025,Madhya Pradesh,Sehore,38,6,1
12-11-2025,Madhya Pradesh,Seoni,36,5,0
12-11-2025,Madhya Pradesh,Shahdol,24,4,0
12-11-2025,Madhya Pradesh,Shajapur,61,4,0
12-11-2025,Madhya Pradesh,Sheopur,28,22,17
12-11-2025,Madhya Pradesh,Shivpuri,48,30,5
12-11-2025,Madhya Pradesh,Sidhi,44,9,0
12-11-2025,Madhya Pradesh,Singrauli,33,6,0
12-11-2025,Madhya Pradesh,Tikamgarh,55,11,0
12-11-2025,Madhya Pradesh,Ujjain,168,29,0
12-11-2025,Madhya Pradesh,Umaria,27,4,0
12-11-2025,Madhya Pradesh,Vidisha,36,10,0
12-11-2025,Madhya Pradesh,West Nimar,3,1,0
12-11-2025,Maharashtra,Ahmadnagar,51,16,3
12-11-2025,Maharashtra,Ahmed Nagar,2,0,0
12-11-2025,Maharashtra,Akola,26,3,0
12-11-2025,Maharashtra,Amravati,29,4,6
12-11-2025,Maharashtra,Aurangabad,82,19,0
12-11-2025,Maharashtra,Beed,48,11,44
12-11-2025,Maharashtra,Bhandara,14,1,0
12-11-2025,Maharashtra,Bid,3,0,0
12-11-2025,Maharashtra,Buldana,7,0,0
12-11-2025,Maharashtra,Buldhana,26,4,2
12-11-2025,Maharashtra,Chandrapur,24,0,0
12-11-2025,Maharashtra,Chatrapati Sambhaji Nagar,1,3,0
12-11-2025,Maharashtra,Chhatrapati Sambhajinagar,1,1,1
12-11-2025,Maharashtra,Dharashiv,1,0,2
12-11-2025,Maharashtra,Dhule,33,19,7
12-11-2025,Maharashtra,Gadchiroli,14,3,0
12-11-2025,Maharashtra,Gondia,1,0,0
12-11-2025,Maharashtra,Gondiya,17,1,0
12-11-2025,Maharashtra,Hingoli,19,3,0
12-11-2025,Maharashtra,Jalgaon,69,8,1
12-11-2025,Maharashtra,Jalna,31,8,0
12-11-2025,Maharashtra,Kolhapur,34,8,0
12-11-2025,Maharashtra,Latur,40,7,9
12-11-2025,Maharashtra,Mumbai,99,27,0
12-11-2025,Maharashtra,Mumbai City,12,10,1
12-11-2025,Maharashtra,Mumbai Suburban,74,29,4
12-11-2025,Maharashtra,Mumbai( Sub Urban ),3,0,0
12-11-2025,Maharashtra,Nagpur,70,17,3
12-11-2025,Maharashtra,Nanded,47,6,0
12-11-2025,Maharashtra,Nandurbar,27,7,0
12-11-2025,Maharashtra,Nandurbar *,2,0,0
12-11-2025,Maharashtra,Nashik,107,36,3
12-11-2025,Maharashtra,Osmanabad,21,4,0
12-11-2025,Maharashtra,Palghar,61,18,3
12-11-2025,Maharashtra,Parbhani,42,10,0
12-11-2025,Maharashtra,Pune,212,67,3
12-11-2025,Maharashtra,Raigad,9,6,0
12-11-2025,Maharashtra,Raigarh,44,8,0
12-11-2025,Maharashtra,Ratnagiri,17,1,0
12-11-2025,Maharashtra,Sangli,32,8,0
12-11-2025,Maharashtra,Satara,40,5,7
12-11-2025,Maharashtra,Sindhudurg,7,0,5
12-11-2025,Maharashtra,Solapur,63,18,3
12-11-2025,Maharashtra,Thane,162,76,4
